"p","s_count","o_count","t","card","inverseCard"
"http://dbpedia.org/property/classroomCap",22,29,35,1,1
"http://dbpedia.org/property/subdisrict",1,1,1,1,1
"http://dbpedia.org/property/totalShipsPlanned",789,111,793,1,7
"http://dbpedia.org/property/twin7Country",9,9,9,1,1
"http://dbpedia.org/property/vocalRange",6,6,6,1,1
"http://dbpedia.org/property/mostYellowsMatch",7,5,7,1,1
"http://dbpedia.org/property/note13Size",3,1,3,1,3
"http://dbpedia.org/property/relatedMediaGroups",1,2,2,2,1
"http://dbpedia.org/property/seniorCoach",5,5,5,1,1
"http://dbpedia.org/property/shipEndurance",1145,241,1451,1,6
"http://dbpedia.org/property/signedWorks",1,1,1,1,1
"http://dbpedia.org/property/coachTies",109,55,109,1,1
"http://dbpedia.org/property/criminalPenalty",233,146,244,1,1
"http://dbpedia.org/property/districtnumber",1,1,1,1,1
"http://dbpedia.org/property/formats",102,93,136,1,1
"http://dbpedia.org/property/homecoming",3449,12,3468,1,289
"http://dbpedia.org/property/keypname",8,8,8,1,1
"http://dbpedia.org/property/label/s",1,1,1,1,1
"http://dbpedia.org/property/leagues",1289,430,1672,1,3
"http://dbpedia.org/property/locationalStatus",1,1,1,1,1
"http://dbpedia.org/property/mandateEnd",23,4,23,1,5
"http://dbpedia.org/property/websiteOut",8,10,16,2,1
"http://dbpedia.org/property/week93Color",34,3,39,1,13
"http://dbpedia.org/property/wetLeaseFleet",1,1,1,1,1
"http://dbpedia.org/property/worldproresult",2,2,2,1,1
"http://dbpedia.org/property/storedValue",33,13,33,1,2
"http://dbpedia.org/property/supervillain",3,2,3,1,1
"http://dbpedia.org/property/totalSolutions",2,7,7,3,1
"http://dbpedia.org/property/totalTroops",5,4,5,1,1
"http://dbpedia.org/property/u18Captain",1,1,1,1,1
"http://dbpedia.org/property/unrankedOrdoAuthority",5,6,6,1,1
"http://dbpedia.org/property/vicePrincipalLabel",2,2,2,1,1
"http://dbpedia.org/property/rpm",17,16,18,1,1
"http://dbpedia.org/property/schoolSatCode",1,1,1,1,1
"http://dbpedia.org/property/season8PlayoffGroundBalls",1,1,1,1,1
"http://dbpedia.org/property/presentationScore3Fs",6,9,24,4,2
"http://dbpedia.org/property/professedVows",1,1,1,1,1
"http://dbpedia.org/property/rd1Score1A",242,44,335,1,7
"http://dbpedia.org/property/rotoworld",74,74,74,1,1
"http://dbpedia.org/property/row171To",1,1,1,1,1
"http://dbpedia.org/property/noLocmapin",4,1,4,1,4
"http://dbpedia.org/property/obrientrophy",17,2,17,1,8
"http://dbpedia.org/property/offensiveLinemen",49,51,52,1,1
"http://dbpedia.org/property/party15c",11,2,11,1,5
"http://dbpedia.org/property/party7c",4,2,4,1,2
"http://dbpedia.org/property/plantLatM",120,48,120,1,2
"http://dbpedia.org/property/marMaxWindSpeed",1,1,1,1,1
"http://dbpedia.org/property/massKg",5,4,5,1,1
"http://dbpedia.org/property/matureStudents",3,1,3,1,3
"http://dbpedia.org/property/medianIncome",264,262,264,1,1
"http://dbpedia.org/property/membersOfStaff",1,1,1,1,1
"http://dbpedia.org/property/mostPopular",11,6,11,1,1
"http://dbpedia.org/property/naffStartYr",2,1,2,1,2
"http://dbpedia.org/property/name6c",2,2,2,1,1
"http://dbpedia.org/property/namePolytonic",12,12,12,1,1
"http://dbpedia.org/property/lineProducer",29,32,32,1,1
"http://dbpedia.org/property/lockups",96,37,98,1,2
"http://dbpedia.org/property/logoDescription",1,1,1,1,1
"http://dbpedia.org/property/longnames",506,2,506,1,253
"http://dbpedia.org/property/lopencong",1,1,1,1,1
"http://dbpedia.org/property/lspan",6642,42,13008,1,309
"http://dbpedia.org/property/lt",8,4,8,1,2
"http://dbpedia.org/property/lycopeneUg",1,1,1,1,1
"http://dbpedia.org/property/lyricsWriter",1,1,1,1,1
"http://dbpedia.org/property/main2ndDriver",39,22,39,1,1
"http://dbpedia.org/property/man.Editor",1,1,1,1,1
"http://dbpedia.org/property/managerU",1,1,1,1,1
"http://dbpedia.org/property/map2Alt",1,1,1,1,1
"http://dbpedia.org/property/undp",16,217,221,13,1
"http://dbpedia.org/property/universityteam",47,42,48,1,1
"http://dbpedia.org/property/unofficialWeb",1,1,1,1,1
"http://dbpedia.org/property/vehicle1type",132,58,135,1,2
"http://dbpedia.org/property/vicePrincipals",33,33,33,1,1
"http://dbpedia.org/property/volunteersYear",7,4,7,1,1
"http://dbpedia.org/property/week24Color",42,2,47,1,23
"http://dbpedia.org/property/season14Assists",25,19,25,1,1
"http://dbpedia.org/property/secondNatvar",63,7,63,1,9
"http://dbpedia.org/property/shipWeapons",1,1,1,1,1
"http://dbpedia.org/property/shortsL",14,8,14,1,1
"http://dbpedia.org/property/standaloneTurnover",1,1,1,1,1
"http://dbpedia.org/property/state/district",1,1,1,1,1
"http://dbpedia.org/property/studiedAt",2,2,2,1,1
"http://dbpedia.org/property/sunrise",1,1,1,1,1
"http://dbpedia.org/property/tan",9,11,21,2,1
"http://dbpedia.org/property/psmPsp",3,3,3,1,1
"http://dbpedia.org/property/publicServiceStart",4,6,8,2,1
"http://dbpedia.org/property/publicationLabel",2,2,2,1,1
"http://dbpedia.org/property/rd4Score",16345,863,77623,4,89
"http://dbpedia.org/property/restrictionCm",110,14,110,1,7
"http://dbpedia.org/property/rev4Sdc",1,1,1,1,1
"http://dbpedia.org/property/observationArc",65,73,74,1,1
"http://dbpedia.org/property/peak10b",9,11,11,1,1
"http://dbpedia.org/property/permittivity",1,1,1,1,1
"http://dbpedia.org/property/plane2Caption",42,44,44,1,1
"http://dbpedia.org/property/marrieddate",13,13,13,1,1
"http://dbpedia.org/property/mastHeight",1,1,1,1,1
"http://dbpedia.org/property/military",177,258,361,2,1
"http://dbpedia.org/property/nameLabel",1,1,1,1,1
"http://dbpedia.org/property/nationalEstructure",1,1,1,1,1
"http://dbpedia.org/property/nikkeibpG",9,8,9,1,1
"http://dbpedia.org/property/numHabitats",2,2,2,1,1
"http://dbpedia.org/property/lift/launch",1,1,1,1,1
"http://dbpedia.org/property/lightingAssistants",1,5,5,5,1
"http://dbpedia.org/property/localTelevision",1,1,1,1,1
"http://dbpedia.org/property/locationMapRelief",28,6,28,1,4
"http://dbpedia.org/property/lockWidth",1,1,1,1,1
"http://dbpedia.org/property/lon15Deg",7,8,8,1,1
"http://dbpedia.org/property/lon22Min",1,1,1,1,1
"http://dbpedia.org/property/week149Color",42,3,56,1,18
"http://dbpedia.org/property/yMKaleIndustry",1,2,2,2,1
"http://dbpedia.org/property/youngestChamp",1,1,1,1,1
"http://www.wikidata.org/entity/P1082s",5,7,7,1,1
"http://www.wikidata.org/entity/P1420v",12,12,12,1,1
"http://dbpedia.org/property/team2TestsWon",285,6,285,1,47
"http://dbpedia.org/property/team2Var",145,34,208,1,6
"http://dbpedia.org/property/timing",4,4,4,1,1
"http://dbpedia.org/property/triggerPull",1,1,1,1,1
"http://dbpedia.org/property/usReleased",1,1,1,1,1
"http://dbpedia.org/property/usedby",1,6,6,6,1
"http://dbpedia.org/property/vitalDates",1,1,1,1,1
"http://dbpedia.org/property/row94To",1,1,1,1,1
"http://dbpedia.org/property/season11PlayoffLooseBalls",27,15,27,1,1
"http://dbpedia.org/property/season12GamesPlayed",37,12,37,1,3
"http://dbpedia.org/property/season2PlayoffAssists",36,11,45,1,4
"http://dbpedia.org/property/seats1Before",23,19,23,1,1
"http://dbpedia.org/property/seats21a",6,4,6,1,1
"http://dbpedia.org/property/sevenscoach",11,11,11,1,1
"http://dbpedia.org/property/single7Date",1,1,1,1,1
"http://dbpedia.org/property/skipperlastname",9,99,135,15,1
"http://dbpedia.org/property/solarSiteArea",23,21,24,1,1
"http://dbpedia.org/property/spy",10,3,10,1,3
"http://dbpedia.org/property/previousFastestAverageSpeed",37,37,37,1,1
"http://dbpedia.org/property/rangeNs",3,1,3,1,3
"http://dbpedia.org/property/row16Lift",3,1,3,1,3
"http://dbpedia.org/property/nickname/Mascot",1,1,1,1,1
"http://dbpedia.org/property/notablePeople",6,6,6,1,1
"http://dbpedia.org/property/olymicteammanager",3,3,3,1,1
"http://dbpedia.org/property/overlay7link",2,2,2,1,1
"http://dbpedia.org/property/partyArticleTitle",6,6,6,1,1
"http://dbpedia.org/property/passkm",26,26,26,1,1
"http://dbpedia.org/property/marRecLowF",1,1,1,1,1
"http://dbpedia.org/property/minister7name",1,1,1,1,1
"http://dbpedia.org/property/mmaDecloss",1553,19,1553,1,81
"http://dbpedia.org/property/mnLatn",1,1,1,1,1
"http://dbpedia.org/property/movieResult",1,1,1,1,1
"http://dbpedia.org/property/mpaLeader",1,1,1,1,1
"http://dbpedia.org/property/nextGame",13,13,13,1,1
"http://dbpedia.org/property/logp",2,2,2,1,1
"http://dbpedia.org/property/londonprefix",3,3,3,1,1
"http://dbpedia.org/property/luggageCapacity",1,2,2,2,1
"http://dbpedia.org/property/mainCompetitors",1,2,2,2,1
"http://dbpedia.org/property/manageryears1.",1,1,1,1,1
"http://www.wikidata.org/entity/P1695v",1,1,1,1,1
"http://dbpedia.org/property/titleNumber",1006,38,1007,1,26
"http://dbpedia.org/property/transmitterLocation",7,7,7,1,1
"http://dbpedia.org/property/twinnedWith",1,1,1,1,1
"http://dbpedia.org/property/website%7B%7Burl",1,1,1,1,1
"http://dbpedia.org/property/week1014Color",50,5,72,1,14
"http://dbpedia.org/property/yearCompletion",1,1,1,1,1
"http://dbpedia.org/property/seite",39,53,59,1,1
"http://dbpedia.org/property/seniorpastor",206,205,208,1,1
"http://dbpedia.org/property/shipAsw",1,1,1,1,1
"http://dbpedia.org/property/shuttle",1322,146,1323,1,9
"http://dbpedia.org/property/stallSpeedKts",134,64,134,1,2
"http://dbpedia.org/property/starr5ing",1,2,2,2,1
"http://dbpedia.org/property/supportingMembers",2,3,3,1,1
"http://dbpedia.org/property/rd1Score2l",12,4,17,1,4
"http://dbpedia.org/property/rd1Score6secondleg",18,5,19,1,3
"http://dbpedia.org/property/referencesGroup",1,1,1,1,1
"http://dbpedia.org/property/releasedIn",11,10,11,1,1
"http://dbpedia.org/property/remarkSpan",1,2,2,2,1
"http://dbpedia.org/property/row107To",1,1,1,1,1
"http://dbpedia.org/property/season8FaceoffsWon",1,1,1,1,1
"http://dbpedia.org/property/otherPrizes",1,11,11,11,1
"http://dbpedia.org/property/overlay11link",2,2,2,1,1
"http://dbpedia.org/property/p1aLinename",74,8,74,1,9
"http://dbpedia.org/property/peak7c",3,3,3,1,1
"http://dbpedia.org/property/popTime",1,1,1,1,1
"http://dbpedia.org/property/post2years",315,80,384,1,4
"http://dbpedia.org/property/practiceSquad",4,4,4,1,1
"http://dbpedia.org/property/previousHead",2,2,2,1,1
"http://dbpedia.org/property/professsion",1,4,4,4,1
"http://dbpedia.org/property/publicRanking",1,1,1,1,1
"http://dbpedia.org/property/race33rd",9,6,9,1,1
"http://dbpedia.org/property/mlbSchoolname",20,6,20,1,3
"http://dbpedia.org/property/mrb",4,4,4,1,1
"http://dbpedia.org/property/numberOfWords",1,1,1,1,1
"http://dbpedia.org/property/opmukPsp",2,2,2,1,1
"http://dbpedia.org/property/3Skirt",1,1,1,1,1
"http://dbpedia.org/property/3d/vfxProductionPipelineEngineer",1,1,1,1,1
"http://dbpedia.org/property/governmentHeadHistory",11,11,13,1,1
"http://dbpedia.org/property/m.l.a.",1,1,1,1,1
"http://dbpedia.org/property/otherLeagueChampionships",19,26,29,1,1
"http://dbpedia.org/property/pmDec",1,1,1,1,1
"http://dbpedia.org/property/rd2Gols03agr",11,5,11,1,2
"http://dbpedia.org/property/rd2Score7a",1,2,2,2,1
"http://dbpedia.org/property/badgeDescr",7,7,7,1,1
"http://dbpedia.org/property/bibliography",3,2,3,1,1
"http://dbpedia.org/property/catchment",516,394,525,1,1
"http://dbpedia.org/property/elevationMinPoint",1,1,1,1,1
"http://dbpedia.org/property/enthronement",6,6,6,1,1
"http://dbpedia.org/property/featureschief",1,1,1,1,1
"http://dbpedia.org/property/firstt20iyear",49,12,49,1,4
"http://dbpedia.org/property/(old)ShipPower",1,2,2,2,1
"http://dbpedia.org/property/2ndTeamManagers",1,1,1,1,1
"http://dbpedia.org/property/affiliate",23,28,28,1,1
"http://dbpedia.org/property/aircraftElectronic",68,53,103,1,1
"http://dbpedia.org/property/amatteam",133,83,159,1,1
"http://dbpedia.org/property/heightMax",90,84,91,1,1
"http://dbpedia.org/property/icallstars",3,3,3,1,1
"http://dbpedia.org/property/ifacMembershipDate",24,6,24,1,4
"http://dbpedia.org/property/imgSz",4,3,4,1,1
"http://dbpedia.org/property/internalFuel",1,1,1,1,1
"http://dbpedia.org/property/kepadatan",64,2,64,1,32
"http://dbpedia.org/property/leadSingers",1,1,1,1,1
"http://dbpedia.org/property/legislativeAssembly",47,33,47,1,1
"http://dbpedia.org/property/emptyWeight",6,6,6,1,1
"http://dbpedia.org/property/fathersName",4,4,4,1,1
"http://dbpedia.org/property/colonelInChief",7,6,8,1,1
"http://dbpedia.org/property/cricketWorldCupFirst",4,3,4,1,1
"http://dbpedia.org/property/dateListed",31,439,511,16,1
"http://dbpedia.org/property/directPresence",1,1,1,1,1
"http://dbpedia.org/property/districtDirector",23,23,23,1,1
"http://dbpedia.org/property/auxiliaryBishops",315,516,526,1,1
"http://dbpedia.org/property/auxillryRouteOf",1,1,1,1,1
"http://dbpedia.org/property/cDate",10,3,10,1,3
"http://dbpedia.org/property/champms",611,222,611,1,2
"http://dbpedia.org/property/coachteams",88,255,289,3,1
"http://dbpedia.org/property/250ActiveYears",61,7,61,1,8
"http://dbpedia.org/property/2ndViceChair",1,1,1,1,1
"http://dbpedia.org/property/aj8Concurrence",16,9,16,1,1
"http://dbpedia.org/property/alongWith",1,1,1,1,1
"http://dbpedia.org/property/lifetime",99,79,100,1,1
"http://dbpedia.org/property/naame",1,1,1,1,1
"http://dbpedia.org/property/payout",416,143,422,1,2
"http://dbpedia.org/property/politicalLine",1,1,1,1,1
"http://dbpedia.org/property/populationMunic",61,61,61,1,1
"http://dbpedia.org/property/country4ClaimDivisions",1,1,1,1,1
"http://dbpedia.org/property/editorEmeritus",1,1,1,1,1
"http://dbpedia.org/property/formerParters",1,1,1,1,1
"http://dbpedia.org/property/honouredIn",1,3,3,3,1
"http://dbpedia.org/property/label3Size",59,9,63,1,7
"http://dbpedia.org/property/instrument3Characteristics",10,10,10,1,1
"http://dbpedia.org/property/janAfthumidity",1,1,1,1,1
"http://dbpedia.org/property/kingston",27,1,27,1,27
"http://dbpedia.org/property/fcc",21,28,82,3,2
"http://dbpedia.org/property/foundaed",2,2,2,1,1
"http://dbpedia.org/property/gameproPsp",5,5,5,1,1
"http://dbpedia.org/property/goddessOf",6,6,6,1,1
"http://dbpedia.org/property/headqurters",1,3,3,3,1
"http://dbpedia.org/property/height1Unit",1,1,1,1,1
"http://dbpedia.org/property/hm23Stat",37,5,37,1,7
"http://dbpedia.org/property/contributors",8,12,12,1,1
"http://dbpedia.org/property/currentlyPlace",1,1,1,1,1
"http://dbpedia.org/property/datOfBirth",1,1,1,1,1
"http://dbpedia.org/property/dateRepealed",56,47,62,1,1
"http://dbpedia.org/property/deanOfStudentsAndDailyOperations",1,1,1,1,1
"http://dbpedia.org/property/domapwls,s,,sin",1,1,1,1,1
"http://dbpedia.org/property/earlierVersions",51,45,63,1,1
"http://dbpedia.org/property/elevationSystem",5,5,5,1,1
"http://dbpedia.org/property/careerEarnings",39,39,39,1,1
"http://dbpedia.org/property/chairpeople",1,1,1,1,1
"http://dbpedia.org/property/chiefRector",1,1,1,1,1
"http://dbpedia.org/property/clubheading",4,4,4,1,1
"http://dbpedia.org/property/2v4a",84,6,133,1,22
"http://dbpedia.org/property/affectedSystem",1,1,1,1,1
"http://dbpedia.org/property/associateMinister",1,1,1,1,1
"http://dbpedia.org/property/asst.Producer",1,1,1,1,1
"http://dbpedia.org/property/avco",3,3,3,1,1
"http://dbpedia.org/property/microarch",75,53,93,1,1
"http://dbpedia.org/property/octdSun",148,60,149,1,2
"http://dbpedia.org/property/parti1stemmer",2,2,2,1,1
"http://dbpedia.org/property/pb",3132,3090,7675,2,2
"http://dbpedia.org/property/producer/s",3,3,3,1,1
"http://dbpedia.org/property/prominentDisciples",1,2,2,2,1
"http://dbpedia.org/property/supportersClub",2,2,2,1,1
"http://dbpedia.org/property/team2overs",36,30,36,1,1
"http://dbpedia.org/property/combatantsHeader",33,9,33,1,3
"http://dbpedia.org/property/founderChairman",3,3,3,1,1
"http://dbpedia.org/property/lastodiaway",149,21,149,1,7
"http://dbpedia.org/property/lengthIn",3240,76,3247,1,42
"http://dbpedia.org/property/hm13Exit",286,84,308,1,3
"http://dbpedia.org/property/hm4Exit",343,120,375,1,3
"http://dbpedia.org/property/honouraryPresident",2,2,2,1,1
"http://dbpedia.org/property/janSnowfallInch",2,2,2,1,1
"http://dbpedia.org/property/junMinC",1,1,1,1,1
"http://dbpedia.org/property/lastit20date",11,8,11,1,1
"http://dbpedia.org/property/fastTimeSidecar",55,10,55,1,5
"http://dbpedia.org/property/fightlittlebabesong",1,1,1,1,1
"http://dbpedia.org/property/gnis",36,975,976,27,1
"http://dbpedia.org/property/govsecEnd",2,3,3,1,1
"http://dbpedia.org/property/colleg",1,1,1,1,1
"http://dbpedia.org/property/combatRangeMain",10,9,10,1,1
"http://dbpedia.org/property/comic",3,4,4,1,1
"http://dbpedia.org/property/computerShop",1,1,1,1,1
"http://dbpedia.org/property/conferencewin",88,2,88,1,44
"http://dbpedia.org/property/currentCallsigns",1,1,1,1,1
"http://dbpedia.org/property/dateOfCompilation",1,1,1,1,1
"http://dbpedia.org/property/dbf",1851,1851,1851,1,1
"http://dbpedia.org/property/dbfcoach",2,2,2,1,1
"http://dbpedia.org/property/defensiveBacksCoach",1,1,1,1,1
"http://dbpedia.org/property/barColor",17,4,17,1,4
"http://dbpedia.org/property/chisl",2,1,2,1,2
"http://dbpedia.org/property/cityArea",1,1,1,1,1
"http://dbpedia.org/property/clutch",10,9,10,1,1
"http://dbpedia.org/property/coHostCity",1,3,3,3,1
"http://dbpedia.org/property/coachlossese",1,1,1,1,1
"http://dbpedia.org/property/stockQuote",1,1,1,1,1
"http://dbpedia.org/property/unrankedPhylum",262,35,262,1,7
"http://dbpedia.org/property/4blank",137,34,137,1,4
"http://dbpedia.org/property/aj8Potuslast",16,3,16,1,5
"http://dbpedia.org/property/areaImperialRound",1,1,1,1,1
"http://dbpedia.org/property/associatedact",154,132,205,1,1
"http://dbpedia.org/property/mph",18,19,19,1,1
"http://dbpedia.org/property/patroness",8,7,8,1,1
"http://dbpedia.org/property/podcast",260,265,274,1,1
"http://dbpedia.org/property/portrayedBy",62,214,215,3,1
"http://dbpedia.org/property/costituency",2,3,3,1,1
"http://dbpedia.org/property/dressStandard",1,1,1,1,1
"http://dbpedia.org/property/faceList",24,17,24,1,1
"http://dbpedia.org/property/fileSystemPermissions",42,25,47,1,1
"http://dbpedia.org/property/highestElevationImperial",171,162,171,1,1
"http://dbpedia.org/property/kerbWeight",6,6,6,1,1
"http://dbpedia.org/property/lhp",16,8,24,1,3
"http://dbpedia.org/property/ilo87date",19,18,19,1,1
"http://dbpedia.org/property/initialFoundation",1,1,1,1,1
"http://dbpedia.org/property/internetLink",8,3,8,1,2
"http://dbpedia.org/property/jyutPingChineseName",1,1,1,1,1
"http://dbpedia.org/property/firstVines",66,45,69,1,1
"http://dbpedia.org/property/formationDate",9,9,9,1,1
"http://dbpedia.org/property/founderPresidentOfHkeSociety",1,1,1,1,1
"http://dbpedia.org/property/gm3Ei",3,1,3,1,3
"http://dbpedia.org/property/gridName",4,2,4,1,2
"http://dbpedia.org/property/hm18Enter",138,27,139,1,5
"http://dbpedia.org/property/husband",660,875,1133,1,1
"http://dbpedia.org/property/computerLab",1,1,1,1,1
"http://dbpedia.org/property/dam",3956,3702,3956,1,1
"http://dbpedia.org/property/databasefootball",3578,3566,3578,1,1
"http://dbpedia.org/property/decRainCm",4,4,4,1,1
"http://dbpedia.org/property/deput",2,2,2,1,1
"http://dbpedia.org/property/devTeam",1,1,1,1,1
"http://dbpedia.org/property/dprseats",35,2,35,1,17
"http://dbpedia.org/property/drivnNCryinInductedIntoGaMusicHallOfFame",1,1,1,1,1
"http://dbpedia.org/property/era2PropulsionSystem",72,16,72,1,4
"http://dbpedia.org/property/bar8Left",6,5,6,1,1
"http://dbpedia.org/property/baseoperations",4,4,4,1,1
"http://dbpedia.org/property/boardType",2,1,2,1,2
"http://dbpedia.org/property/bsbRaceStarts",11,11,11,1,1
"http://dbpedia.org/property/callnumber",19,20,20,1,1
"http://dbpedia.org/property/car",785,99,804,1,8
"http://dbpedia.org/property/coachgamesd",3,3,3,1,1
"http://dbpedia.org/property/coachpremierships",16,6,25,1,4
"http://dbpedia.org/property/webiste",1,1,1,1,1
"http://dbpedia.org/property/youthTeam",147,126,148,1,1
"http://dbpedia.org/property/aantalWerknemers",1,1,1,1,1
"http://dbpedia.org/property/advertising",165,68,194,1,2
"http://dbpedia.org/property/analog",925,226,969,1,4
"http://dbpedia.org/property/animal1type",88,28,88,1,3
"http://dbpedia.org/property/appears",18,11,30,1,2
"http://dbpedia.org/property/arcN",6,6,6,1,1
"http://dbpedia.org/property/areaSpacePercentage",1,1,1,1,1
"http://dbpedia.org/property/areaTotalSqKm",7,7,7,1,1
"http://dbpedia.org/property/mineralEmblem",5,5,5,1,1
"http://dbpedia.org/property/orbitsDaily",1,1,1,1,1
